title_id,title,year,kind,playable,rating,priority_bucket,priority_score,reason
ey-rezhisser-podozhdite,"Эй, режиссёр, подождите!",2025,Сериал,1,0.0,new_titles,150,TRULY_MISSING
ezhemecyachnik-vcyachiny,Eжeмecячник вcячины,2025,Сериал,1,0.0,new_titles,150,TRULY_MISSING
fabula,Фабула,2025,Фильм,1,6.5,new_titles,150,TRULY_MISSING
falshivyy-flirt,Фальшивый флирт,2025,Сериал,1,0.0,new_titles,150,TRULY_MISSING
fanatka-3,Фанатка,2025,Фильм,1,5.8,new_titles,150,TRULY_MISSING
fanaty-2,Фанаты,2025,Фильм,1,6.8,new_titles,150,TRULY_MISSING
fanni,Фанни,2025,Фильм,1,6.9,new_titles,150,TRULY_MISSING
farmagiya,Фармагия,2025,Сериал,1,0.0,new_titles,150,TRULY_MISSING
fermer-aristokrat-3,Фермер-аристократ 3,2025,Сериал,1,0.0,new_titles,150,TRULY_MISSING
for-poynts,Фор Пойнтс,2025,Фильм,1,6.8,new_titles,150,TRULY_MISSING
franklin-2,Франклин,2025,Сериал,1,4.9,new_titles,150,TRULY_MISSING
furiya,Фурия,2025,Сериал,1,6.8,new_titles,150,TRULY_MISSING
galakticheskiy-ekspress-mlechnoe-metro,Галактический экспресс: Млечное метро,2025,Сериал,1,0.0,new_titles,150,TRULY_MISSING
gambit-vorobya,Гамбит Воробья,2025,Сериал,1,0.0,new_titles,150,TRULY_MISSING
gamlet,Гамлет,2025,Фильм,1,6.4,new_titles,150,TRULY_MISSING
ganglion,Ганглион,2025,Сериал,1,0.0,new_titles,150,TRULY_MISSING
garo-tayga,Гаро: Тайга,2025,Фильм,1,6.4,new_titles,150,TRULY_MISSING
gde-to-v-montane,Где-то в Монтане,2025,Фильм,1,7.2,new_titles,150,TRULY_MISSING
gde-ugodno,Где угодно,2025,Фильм,1,4.9,new_titles,150,TRULY_MISSING
geniy-lyubvi,Гений любви,2025,Сериал,1,0.0,new_titles,150,TRULY_MISSING
gercog-ponevole,Герцог поневоле,2025,Фильм,1,6.9,new_titles,150,TRULY_MISSING
german,Герман,2025,Фильм,1,5.3,new_titles,150,TRULY_MISSING
geroy,Герой,2025,Фильм,1,0.0,new_titles,150,TRULY_MISSING
geroy-upavshiy-v-obmorok-i-princessy-ubiycy,"Герой, упавший в обморок, и принцессы-убийцы",2025,Сериал,1,0.0,new_titles,150,TRULY_MISSING
gilti-gir-stremlenie-dvoynoe-pravlenie,Гилти Гир Стремление: Двойное правление,2025,Сериал,1,0.0,new_titles,150,TRULY_MISSING
gintama-3-z-klass-ginpachi-senseya,Гинтама: 3-Z класс Гинпачи-сэнсэя,2025,Сериал,1,0.0,new_titles,150,TRULY_MISSING
gipnotik,Гипнотик,2025,Сериал,1,0.0,new_titles,150,TRULY_MISSING
glinyanaya-kukla,Глиняная кукла,2025,Фильм,1,5.7,new_titles,150,TRULY_MISSING
glubokoe-pogruzhenie-prinuditelnaya-peremotka,Глубокое погружение: Принудительная перемотка,2025,Сериал,1,0.0,new_titles,150,TRULY_MISSING
gluhoman,Глухомань,2025,Фильм,1,3.9,new_titles,150,TRULY_MISSING
glupaya-lyubov,Глупая любовь,2025,Сериал,1,0.0,new_titles,150,TRULY_MISSING
glyadya-na-yarkuyu-lunu-na-nochnom-nebe,Глядя на яркую луну на ночном небе,2025,Сериал,1,0.0,new_titles,150,TRULY_MISSING
gnosiya,Гносия,2025,Сериал,1,0.0,new_titles,150,TRULY_MISSING
gollivudskaya-vyderzhka,Голливудская выдержка,2025,Фильм,1,6.8,new_titles,150,TRULY_MISSING
golodnaya-lyubov,Голодная Любовь,2025,Фильм,1,0.0,new_titles,150,TRULY_MISSING
golubaya-caplya,Голубая цапля,2025,Фильм,1,7.3,new_titles,150,TRULY_MISSING
gordost-i-predpochtenie,Гордость и предпочтение,2025,Сериал,1,0.0,new_titles,150,TRULY_MISSING
gorech-sladosti,Горечь сладости,2025,Фильм,1,4.2,new_titles,150,TRULY_MISSING
gornyy-duh,Горный дух,2025,Сериал,1,0.0,new_titles,150,TRULY_MISSING
gorod-bez-sna,Город без сна,2025,Фильм,1,6.9,new_titles,150,TRULY_MISSING
gorod-chudes,Город чудес,2025,Фильм,1,0.0,new_titles,150,TRULY_MISSING
gorod-tanca,Город танца,2025,Сериал,1,6.1,new_titles,150,TRULY_MISSING
gospod-i-mat-lyubyat-togo-kto-dolzhen-byt-tem-kem-dolzhen-byt,"Господь и мать любят того, кто должен быть тем, кем должен быть",2025,Сериал,1,0.0,new_titles,150,TRULY_MISSING
gospoda-ya-k-vashim-uslugam,Господа я к вашим услугам,2025,Сериал,1,0.0,new_titles,150,TRULY_MISSING
gospodin-zhun-vasha-lyubov-ne-znaet-granic,"Господин Жун, ваша любовь не знает границ",2025,Сериал,1,0.0,new_titles,150,TRULY_MISSING
gospozha-czyan-davay-snova-pozhenimsya,"Госпожа Цзян, давай снова поженимся",2025,Сериал,1,0.0,new_titles,150,TRULY_MISSING
gostinica,Гостиница,2025,Фильм,1,4.9,new_titles,150,TRULY_MISSING
gostinica-demonov,Гостиница демонов,2025,Сериал,1,0.0,new_titles,150,TRULY_MISSING
grandioznaya-poddelka,Грандиозная подделка,2025,Фильм,1,6.6,new_titles,150,TRULY_MISSING
granica-4,Граница,2025,Сериал,1,6.7,new_titles,150,TRULY_MISSING
granica-v-pireneyah,Граница в Пиренеях,2025,Фильм,1,5.8,new_titles,150,TRULY_MISSING
grebi-k-pobede,Греби к победе,2025,Фильм,1,5.7,new_titles,150,TRULY_MISSING
grezy-v-bezdne-oblakov,Грёзы в бездне облаков,2025,Сериал,1,0.0,new_titles,150,TRULY_MISSING
grezy-v-plenu-razuma,Грёзы: В плену разума,2025,Фильм,1,7.2,new_titles,150,TRULY_MISSING
grisayya-prizrachnyy-kurok,Грисайя: Призрачный курок,2025,Сериал,1,0.0,new_titles,150,TRULY_MISSING
gryaduschaya-udacha,Грядущая удача,2025,Сериал,1,0.0,new_titles,150,TRULY_MISSING
guvernantka,Гувернантка,2025,Сериал,1,5.7,new_titles,150,TRULY_MISSING
haos-na-kladbische,Хаос на кладбище,2025,Сериал,1,6.7,new_titles,150,TRULY_MISSING
hayp-haus-2,Хайп хаус 2,2025,Фильм,1,3.4,new_titles,150,TRULY_MISSING
hellouin,Хэллоуин,2025,Фильм,1,3.5,new_titles,150,TRULY_MISSING
hischnik-pustoshi,Хищник: Пустоши,2025,Фильм,1,1.7,new_titles,150,TRULY_MISSING
hit-i-vesele,Хит и веселье,2025,Фильм,1,5.6,new_titles,150,TRULY_MISSING
holm-psov,Холм псов,2025,Сериал,1,5.9,new_titles,150,TRULY_MISSING
holodilnik,Холодильник,2025,Сериал,1,0.0,new_titles,150,TRULY_MISSING
hormeyster,Хормейстер,2025,Фильм,1,6.6,new_titles,150,TRULY_MISSING
horoshaya-sestra,Хорошая сестра,2025,Фильм,1,6.6,new_titles,150,TRULY_MISSING
horoshenkoe-lekarstvo-devochki-volshebnicy-2,Хорошенькое лекарство: Девочки-волшебницы 2,2025,Сериал,1,0.0,new_titles,150,TRULY_MISSING
horoshenkoe-lekarstvo-ty-i-idol,Хорошенькое лекарство: Ты и идол,2025,Сериал,1,0.0,new_titles,150,TRULY_MISSING
horoshenkoe-lekarstvo-ty-i-idol-film,Хорошенькое лекарство: Ты и идол. Фильм,2025,Фильм,1,0.0,new_titles,150,TRULY_MISSING
horoshie-i-plohie,Хорошие и плохие,2025,Сериал,1,0.0,new_titles,150,TRULY_MISSING
hotya-ya-vsego-lish-aristokrat-s-lishnim-vesom-no-obretya-vospominaniya-o-svoey-,"Хотя я всего лишь аристократ с лишним весом, но, обретя воспоминания о своей прошлой жизни, я смогу вырастить младшего брата",2025,Сериал,1,0.0,new_titles,150,TRULY_MISSING
hozyain-sudby,Хозяин судьбы,2025,Сериал,1,0.0,new_titles,150,TRULY_MISSING
hrabrost,Храбрость,2025,Фильм,1,5.5,new_titles,150,TRULY_MISSING
hroniki-fenhuan,Хроники Фэнхуан,2025,Сериал,1,0.0,new_titles,150,TRULY_MISSING
hroniki-nebesnoy-stolicy,Хроники Небесной Столицы,2025,Сериал,1,0.0,new_titles,150,TRULY_MISSING
hud,Худ,2025,Фильм,1,5.4,new_titles,150,TRULY_MISSING
hudey-i-molchi,Худей и молчи,2025,Фильм,1,7.4,new_titles,150,TRULY_MISSING
hudozhnik-2,Художник,2025,Сериал,1,5.6,new_titles,150,TRULY_MISSING
hudshiy-kinofestival-na-svete,Худший кинофестиваль на свете,2025,Фильм,1,4.8,new_titles,150,TRULY_MISSING
i-eto-zabudetsya,И это забудется,2025,Фильм,1,5.3,new_titles,150,TRULY_MISSING
i-v-gore-i-v-radosti-2,"И в горе, и в радости",2025,Сериал,1,0.0,new_titles,150,TRULY_MISSING
idealnaya-obstanovka,Идеальная обстановка,2025,Фильм,1,6.9,new_titles,150,TRULY_MISSING
idealnaya-posadka-lyubvi,Идеальная посадка любви,2025,Сериал,1,0.0,new_titles,150,TRULY_MISSING
idealnaya-svekrov-2,Идеальная свекровь 2,2025,Фильм,1,5.5,new_titles,150,TRULY_MISSING
idealnyy-gorod,Идеальный город,2025,Сериал,1,0.0,new_titles,150,TRULY_MISSING
idealnyy-plan,Идеальный план,2025,Фильм,1,5.9,new_titles,150,TRULY_MISSING
igra-dedala,Игра Дедала,2025,Фильм,1,5.4,new_titles,150,TRULY_MISSING
igra-lva,Игра льва,2025,Фильм,1,5.4,new_titles,150,TRULY_MISSING
igra-ohotnikov,Игра охотников,2025,Сериал,1,0.0,new_titles,150,TRULY_MISSING
igra-v-greysi-darling,Игра в Грейси Дарлинг,2025,Сериал,1,6.2,new_titles,150,TRULY_MISSING
igra-v-mest,Игра в месть,2025,Сериал,1,0.0,new_titles,150,TRULY_MISSING
igra-v-nastoyaschuyu-lyubov,Игра в настоящую любовь,2025,Сериал,1,5.6,new_titles,150,TRULY_MISSING
igra-v-ohotu,Игра в охоту,2025,Сериал,1,0.0,new_titles,150,TRULY_MISSING
igra-v-piramidu,Игра в пирамиду,2025,Сериал,1,0.0,new_titles,150,TRULY_MISSING
igra-v-propagandu,Игра в Пропаганду,2025,Сериал,1,0.0,new_titles,150,TRULY_MISSING
igra-v-soblaznenie,Игра в соблазнение,2025,Фильм,1,5.2,new_titles,150,TRULY_MISSING
igraya-lyubovyu,Играя любовью,2025,Сериал,1,0.0,new_titles,150,TRULY_MISSING
igroki-2,Игроки,2025,Фильм,1,5.6,new_titles,150,TRULY_MISSING
igry-soksama-nachalo,Игры Соксама: Начало,2025,Сериал,1,0.0,new_titles,150,TRULY_MISSING
igry-yurskogo-perioda-2-vymiranie,Игры юрского периода 2: Вымирание,2025,Фильм,1,3.7,new_titles,150,TRULY_MISSING
imperator-pribyl,Император прибыл,2025,Сериал,1,0.0,new_titles,150,TRULY_MISSING
imperatorskaya-nalozhnica-2,Императорская наложница 2,2025,Сериал,1,0.0,new_titles,150,TRULY_MISSING
imperatorskie-koty-v-zapretnom-gorode,Императорские коты в Запретном городе,2025,Сериал,1,0.0,new_titles,150,TRULY_MISSING
improvizirovannoe-ubiystvo,Импровизированное убийство,2025,Фильм,1,4.2,new_titles,150,TRULY_MISSING
indulgenciya,Индульгенция,2025,Сериал,1,0.0,new_titles,150,TRULY_MISSING
iscelenie-krolichego-bozhestva,Исцеление Кроличьего Божества,2025,Фильм,1,0.0,new_titles,150,TRULY_MISSING
ischeznovenie,Исчезновение,2025,Фильм,1,6.5,new_titles,150,TRULY_MISSING
ischeznuvshaya-devushka,Исчезнувшая девушка,2025,Фильм,1,5.8,new_titles,150,TRULY_MISSING
ischeznuvshiy-malchik,Исчезнувший мальчик,2025,Фильм,1,5.8,new_titles,150,TRULY_MISSING
ishod,Исход,2025,Фильм,1,7.1,new_titles,150,TRULY_MISSING
iskazhennaya-strana-chudes-epizod-hartslabyula,Искажённая страна чудес: Эпизод Хартслабьюла,2025,Сериал,1,0.0,new_titles,150,TRULY_MISSING
iskrennyaya-predannost,Искренняя преданность,2025,Сериал,1,0.0,new_titles,150,TRULY_MISSING
iskushenie-gospodina-fu,Искушение господина Фу,2025,Сериал,1,0.0,new_titles,150,TRULY_MISSING
iskushenie-leta,Искушение лета,2025,Сериал,1,0.0,new_titles,150,TRULY_MISSING
iskusstvo-byt-favoritkoy,Искусство быть фавориткой,2025,Сериал,1,0.0,new_titles,150,TRULY_MISSING
iskusstvo-flirta,Искусство флирта,2025,Сериал,1,0.0,new_titles,150,TRULY_MISSING
iskusstvo-krichat,Искусство кричать,2025,Фильм,1,6.7,new_titles,150,TRULY_MISSING
iskusstvo-pritvorstva,Искусство притворства,2025,Сериал,1,0.0,new_titles,150,TRULY_MISSING
ispolzuy-menya-kak-primanku,Используй меня как приманку,2025,Сериал,1,0.0,new_titles,150,TRULY_MISSING
ispoved-kishibe-rohanu,Исповедь Кишибе Рохану,2025,Фильм,1,0.0,new_titles,150,TRULY_MISSING
ispytanie,Испытание,2025,Фильм,1,7.0,new_titles,150,TRULY_MISSING
ispytanie-lyubovyu,Испытание любовью,2025,Сериал,1,0.0,new_titles,150,TRULY_MISSING
ispytanie-ognem,Испытание огнем,2025,Фильм,1,7.3,new_titles,150,TRULY_MISSING
isteriya,Истерия,2025,Фильм,1,6.5,new_titles,150,TRULY_MISSING
istoriya-mechnika-tumanov,История мечника туманов,2025,Сериал,1,0.0,new_titles,150,TRULY_MISSING
istoriya-o-moey-zhene,История о моей жене,2025,Фильм,1,4.9,new_titles,150,TRULY_MISSING
isyura-2,Исюра 2,2025,Сериал,1,0.0,new_titles,150,TRULY_MISSING
iyanu,Ияну,2025,Мультфильм,1,6.5,new_titles,150,TRULY_MISSING
iz-lyubvi,Из любви,2025,Фильм,1,7.0,new_titles,150,TRULY_MISSING
izbalovannaya-lyubovyu,Избалованная любовью,2025,Сериал,1,0.0,new_titles,150,TRULY_MISSING
izgnannik,Изгнанник,2025,Фильм,1,6.0,new_titles,150,TRULY_MISSING
izgnannyy-belyy-mag,Изгнанный Белый Маг,2025,Сериал,1,0.0,new_titles,150,TRULY_MISSING
izmereniya,Измерения,2025,Фильм,1,2.3,new_titles,150,TRULY_MISSING
izverzhenie,Извержение,2025,Фильм,1,6.3,new_titles,150,TRULY_MISSING
k-hudshemu,К худшему,2025,Фильм,1,6.7,new_titles,150,TRULY_MISSING
k-vostoku-ot-raya,К востоку от рая,2025,Сериал,1,0.0,new_titles,150,TRULY_MISSING
kabinet-besed-hram-lanzhe,Кабинет бесед: Храм Ланьжэ,2025,Мультфильм,1,6.7,new_titles,150,TRULY_MISSING
kak-mozhno-sravnitsya-s-ney-v-ocharovanii,Как можно сравниться с ней в очаровании?,2025,Сериал,1,0.0,new_titles,150,TRULY_MISSING
kak-odin,Как один,2025,Фильм,1,0.0,new_titles,150,TRULY_MISSING
kak-tebya-zabyt,Как тебя забыть,2025,Фильм,1,5.5,new_titles,150,TRULY_MISSING
kakimi-my-budem,Какими мы будем,2025,Фильм,1,7.1,new_titles,150,TRULY_MISSING
kakoy-skandal-2,Какой скандал?!,2025,Сериал,1,0.0,new_titles,150,TRULY_MISSING
kanareyka-gospodina-he,Канарейка господина Хэ,2025,Сериал,1,0.0,new_titles,150,TRULY_MISSING
kannappa,Каннаппа,2025,Фильм,1,4.6,new_titles,150,TRULY_MISSING
kanoe-manitu,Каноэ Маниту,2025,Фильм,1,6.1,new_titles,150,TRULY_MISSING
kapio,Капио,2025,Фильм,1,3.8,new_titles,150,TRULY_MISSING
kapitan-5,Капитан,2025,Фильм,1,6.5,new_titles,150,TRULY_MISSING
kapitan-cunami,Капитан Цунами,2025,Фильм,1,4.7,new_titles,150,TRULY_MISSING
karavan,Караван,2025,Фильм,1,6.2,new_titles,150,TRULY_MISSING
karem-povar-koroley,Карем: Повар королей,2025,Сериал,1,7.0,new_titles,150,TRULY_MISSING
karli-i-mari,Карли и Мари,2025,Фильм,1,5.1,new_titles,150,TRULY_MISSING
karmen-i-bolud,Кармен и Болуд,2025,Фильм,1,5.5,new_titles,150,TRULY_MISSING
kartochnye-boi-avangarda-svyataya-zet-delyuks,Карточные бои Авангарда: Святая Зет — Делюкс,2025,Сериал,1,0.0,new_titles,150,TRULY_MISSING
kartochnye-boi-avangarda-svyataya-zet-delyuks-final,Карточные бои Авангарда: Святая Зет — Делюкс. Финал,2025,Сериал,1,0.0,new_titles,150,TRULY_MISSING
kasseta-keysi,Кассета Кейси,2025,Фильм,1,6.8,new_titles,150,TRULY_MISSING
katalizator,Катализатор,2025,Фильм,1,2.8,new_titles,150,TRULY_MISSING
katastrofa,Катастрофа,2025,Сериал,1,7.1,new_titles,150,TRULY_MISSING
kaydzyu-nomer-vosem-2,Кайдзю номер восемь 2,2025,Сериал,1,0.0,new_titles,150,TRULY_MISSING
kaydzyu-nomer-vosem-film,Кайдзю номер восемь. Фильм,2025,Фильм,1,0.0,new_titles,150,TRULY_MISSING
kaydzyu-nomer-vosem-vyhodnoy-hosiny,Кайдзю номер восемь: Выходной Хосины,2025,Фильм,1,0.0,new_titles,150,TRULY_MISSING
kayryu-i-pochtalon,Кайрю и почтальон,2025,Фильм,1,0.0,new_titles,150,TRULY_MISSING
kilstrik,Килстрик,2025,Фильм,1,4.6,new_titles,150,TRULY_MISSING
klassicheskie-zvezdy,Классические звёзды,2025,Сериал,1,0.0,new_titles,150,TRULY_MISSING
kletka-duha-2,Клетка духа 2,2025,Сериал,1,0.0,new_titles,150,TRULY_MISSING
klinery,Клинеры,2025,Фильм,1,4.5,new_titles,150,TRULY_MISSING
klub-hizhina,Клуб «Хижина»,2025,Мультфильм,1,7.2,new_titles,150,TRULY_MISSING
klyaksa-i-izobretenie-bradobreya-filippa,Клякса и изобретение брадобрея Филиппа,2025,Фильм,1,4.0,new_titles,150,TRULY_MISSING
klyatva-mastera-2,Клятва мастера 2,2025,Сериал,1,0.0,new_titles,150,TRULY_MISSING
klyatva-v-tumane,Клятва в тумане,2025,Сериал,1,0.0,new_titles,150,TRULY_MISSING
klyatva-volshebnika,Клятва волшебника,2025,Сериал,1,0.0,new_titles,150,TRULY_MISSING
kogda-nas-nikto-ne-vidit,Когда нас никто не видит,2025,Сериал,1,6.2,new_titles,150,TRULY_MISSING
kogda-nekogda-druzhit,Когда некогда дружить,2025,Фильм,1,6.0,new_titles,150,TRULY_MISSING
kogda-on-vernetsya,Когда он вернётся,2025,Фильм,1,6.0,new_titles,150,TRULY_MISSING
kogda-prihodit-lyubov,Когда приходит любовь,2025,Сериал,1,0.0,new_titles,150,TRULY_MISSING
kogda-sletayut-maski,Когда слетают маски,2025,Сериал,1,0.0,new_titles,150,TRULY_MISSING
kogda-v-los-andzhelese-idet-dozhd,Когда в Лос-Анджелесе идет дождь,2025,Фильм,1,6.3,new_titles,150,TRULY_MISSING
koifure-pochti-lyubov-i-eto-idealno,Коифурэ: Почти любовь и это идеально,2025,Сериал,1,0.0,new_titles,150,TRULY_MISSING
koka-devochki,Кока девочки,2025,Фильм,1,5.7,new_titles,150,TRULY_MISSING
kokainovyy-tarakan,Кокаиновый таракан,2025,Фильм,1,3.1,new_titles,150,TRULY_MISSING
kokon-2,Кокон,2025,Фильм,1,0.0,new_titles,150,TRULY_MISSING
kolesnica-2,Колесница,2025,Фильм,1,0.0,new_titles,150,TRULY_MISSING
komanda-nevesty-2,Команда невесты 2,2025,Фильм,1,6.0,new_titles,150,TRULY_MISSING
komanda-s-2,Команда С 2,2025,Фильм,1,3.0,new_titles,150,TRULY_MISSING
komendantskiy-chas-grehi-otca,Комендантский час: Грехи отца,2025,Фильм,1,0.0,new_titles,150,TRULY_MISSING
kompas-2-0-sistema-analiza-boevogo-promysla,#Компас 2.0: Система анализа боевого промысла,2025,Сериал,1,0.0,new_titles,150,TRULY_MISSING
kondzha-naal-poru-talaiva,Конджа Наал Пору Талаива,2025,Фильм,1,7.3,new_titles,150,TRULY_MISSING
kontinent-boevyh-duhov,Континент боевых духов,2025,Сериал,1,0.0,new_titles,150,TRULY_MISSING
kontrakt-na-serdce,Контракт на сердце,2025,Сериал,1,0.0,new_titles,150,TRULY_MISSING
kopen,Копэн,2025,Сериал,1,0.0,new_titles,150,TRULY_MISSING
korol-demonov-poteryavshiy-svoyu-rabotu,"Король демонов, потерявший свою работу",2025,Сериал,1,0.0,new_titles,150,TRULY_MISSING
korol-duri,Король дури,2025,Фильм,1,0.0,new_titles,150,TRULY_MISSING
korol-kalifornii,Король Калифорнии,2025,Фильм,1,5.3,new_titles,150,TRULY_MISSING
korol-ringa,Король ринга,2025,Фильм,1,6.8,new_titles,150,TRULY_MISSING
koroleva-ego-serdca,Королева его сердца,2025,Сериал,1,0.0,new_titles,150,TRULY_MISSING
koroleva-na-polstavki,Королева на полставки,2025,Сериал,1,0.0,new_titles,150,TRULY_MISSING
koroleva-tmy,Королева Тьмы,2025,Сериал,1,0.0,new_titles,150,TRULY_MISSING
korolevskaya-rozhdestvenskaya-skazka,Королевская рождественская сказка,2025,Фильм,1,5.3,new_titles,150,TRULY_MISSING
korolevskaya-semya-2,Королевская семья,2025,Сериал,1,4.4,new_titles,150,TRULY_MISSING
korolevskoe-rozhdestvo-v-montane,Королевское Рождество в Монтане,2025,Фильм,1,5.9,new_titles,150,TRULY_MISSING
koronovana-ego-lyubovyu,Коронована его любовью,2025,Сериал,1,0.0,new_titles,150,TRULY_MISSING
korporaciya-sestry,Корпорация «Сестры»,2025,Фильм,1,5.8,new_titles,150,TRULY_MISSING
koshachiy-glaz-2,Кошачий глаз,2025,Сериал,1,0.0,new_titles,150,TRULY_MISSING
koshachya-voyna,Кошачья война,2025,Фильм,1,0.0,new_titles,150,TRULY_MISSING
kosmicheskaya-gonka-nacistov,Космическая гонка нацистов,2025,Фильм,1,6.9,new_titles,150,TRULY_MISSING
kostyannoe-lico,Костянное лицо,2025,Фильм,1,4.7,new_titles,150,TRULY_MISSING
kovarnaya-nalozhnica-u-vlasti,Коварная наложница у власти,2025,Сериал,1,0.0,new_titles,150,TRULY_MISSING
kozha-k-kozhe,Кожа к коже,2025,Фильм,1,5.9,new_titles,150,TRULY_MISSING
krasnoe-svadebnoe-plate,Красное свадебное платье,2025,Фильм,1,0.0,new_titles,150,TRULY_MISSING
krasnoe-svadebnoe-plate-bumazhnaya-nevesta,Красное свадебное платье: Бумажная невеста,2025,Фильм,1,4.0,new_titles,150,TRULY_MISSING
krasnyy-sled-na-tleyuschem-snegu,Красный след на тлеющем снегу,2025,Сериал,1,0.0,new_titles,150,TRULY_MISSING
krasota-bednosti,Красота бедности,2025,Фильм,1,7.1,new_titles,150,TRULY_MISSING
kristi-put-domoy,Кристи: Путь домой,2025,Фильм,1,7.4,new_titles,150,TRULY_MISSING
krov-del-toro,Кровь дель Торо,2025,Фильм,1,7.0,new_titles,150,TRULY_MISSING
krov-na-tribunah,Кровь на трибунах,2025,Фильм,1,3.8,new_titles,150,TRULY_MISSING
krovavoe-puteshestvie-vosstanie-mertvyh,Кровавое путешествие: Восстание мертвых,2025,Фильм,1,3.3,new_titles,150,TRULY_MISSING
krovavye-tyulpany,Кровавые тюльпаны,2025,Фильм,1,1.9,new_titles,150,TRULY_MISSING
krovavyy-saray,Кровавый сарай,2025,Фильм,1,4.2,new_titles,150,TRULY_MISSING
krovavyy-sneg,Кровавый снег,2025,Сериал,1,3.6,new_titles,150,TRULY_MISSING
krovavyy-svet-luny,Кровавый свет луны,2025,Сериал,1,0.0,new_titles,150,TRULY_MISSING
krovnye-uzy-3,Кровные узы,2025,Фильм,1,7.1,new_titles,150,TRULY_MISSING
krovososy,Кровососы,2025,Фильм,1,3.4,new_titles,150,TRULY_MISSING
krutoy-ravi-kumar,Крутой Рави Кумар,2025,Фильм,1,6.7,new_titles,150,TRULY_MISSING
krutye-devchonki,Крутые девчонки,2025,Сериал,1,6.3,new_titles,150,TRULY_MISSING
kryuk,Крюк,2025,Фильм,1,2.7,new_titles,150,TRULY_MISSING
kto-ubil-hvameya,Кто убил Хвамея?,2025,Сериал,1,0.0,new_titles,150,TRULY_MISSING
kto-ya-takoy,Кто я такой,2025,Фильм,1,3.9,new_titles,150,TRULY_MISSING
kuhnya-apokalipsisa,Кухня апокалипсиса,2025,Фильм,1,6.3,new_titles,150,TRULY_MISSING
kukolnyy-mir,Кукольный мир,2025,Фильм,1,2.2,new_titles,150,TRULY_MISSING
kulbity-gospodina-aktera,Кульбиты господина актёра,2025,Фильм,1,5.7,new_titles,150,TRULY_MISSING
kulinarnye-skitaniya-v-parallelnom-mire-2,Кулинарные скитания в параллельном мире 2,2025,Сериал,1,0.0,new_titles,150,TRULY_MISSING
kurer-3,Курьер,2025,Фильм,1,5.6,new_titles,150,TRULY_MISSING
kvartet-iz-alternativnogo-mira-3,Квартет из альтернативного мира 3,2025,Сериал,1,0.0,new_titles,150,TRULY_MISSING
kvartira-v-amitiville,Квартира в Амитивилле,2025,Фильм,1,2.0,new_titles,150,TRULY_MISSING
labirint-sverhchuvstvennyh-oschuscheniy,Лабиринт сверхчувственных ощущений,2025,Сериал,1,0.0,new_titles,150,TRULY_MISSING
langer,Лангер,2025,Сериал,1,5.1,new_titles,150,TRULY_MISSING
lazar,Лазарь,2025,Сериал,1,6.3,new_titles,150,TRULY_MISSING
ledi-naska,Леди Наска,2025,Фильм,1,7.0,new_titles,150,TRULY_MISSING
ledokol,Ледокол,2025,Сериал,1,4.6,new_titles,150,TRULY_MISSING
legenda-o-letyaschem-klinke,Легенда о летящем клинке,2025,Сериал,1,0.0,new_titles,150,TRULY_MISSING
legenda-o-magnate,Легенда о магнате,2025,Сериал,1,7.4,new_titles,150,TRULY_MISSING
legenda-o-pyati-bessmertnyh,Легенда о Пяти Бессмертных,2025,Сериал,1,0.0,new_titles,150,TRULY_MISSING
lego-disney-frozen-operation-puffins,Lego Disney Frozen: Operation Puffins,2025,Мультфильм,1,5.5,new_titles,150,TRULY_MISSING
leopardi-i-kompaniya,Леопарди и компания,2025,Фильм,1,4.4,new_titles,150,TRULY_MISSING
lesnoe-bezumie,Лесное безумие,2025,Фильм,1,4.4,new_titles,150,TRULY_MISSING
letnyaya-roza,Летняя роза,2025,Сериал,1,0.0,new_titles,150,TRULY_MISSING
leto-bez-dozhdya,Лето без дождя,2025,Сериал,1,0.0,new_titles,150,TRULY_MISSING
leto-more-i-ty,"Лето, море и ты",2025,Сериал,1,0.0,new_titles,150,TRULY_MISSING
leto-v-zommerbyu,Лето в Зоммербю,2025,Фильм,1,6.9,new_titles,150,TRULY_MISSING
letopis-opustoshennogo-boga-gora-linlun-2,Летопись опустошённого бога: Гора Линлун,2025,Сериал,1,0.0,new_titles,150,TRULY_MISSING
letopis-tibetskih-blagovoniy,Летопись тибетских благовоний,2025,Сериал,1,0.0,new_titles,150,TRULY_MISSING
leviafan-2,Левиафан,2025,Сериал,1,0.0,new_titles,150,TRULY_MISSING
lico-lzhi,Лицо лжи,2025,Сериал,1,0.0,new_titles,150,TRULY_MISSING
lienn,Лиэнн,2025,Сериал,1,7.2,new_titles,150,TRULY_MISSING
liniya-zanyata,Линия занята,2025,Сериал,1,0.0,new_titles,150,TRULY_MISSING
lis-doznavatel-iz-shendu,Лис-дознаватель из Шэньду,2025,Сериал,1,5.7,new_titles,150,TRULY_MISSING
lish-ty-v-moem-serdce,Лишь ты в моем сердце,2025,Сериал,1,0.0,new_titles,150,TRULY_MISSING
lotereya-shtata-massachusets,Лотерея штата Массачусетс,2025,Фильм,1,6.9,new_titles,150,TRULY_MISSING
lovec-beysbolnogo-polya,Ловец бейсбольного поля!,2025,Сериал,1,0.0,new_titles,150,TRULY_MISSING
lovushka-vossoedineniya,Ловушка воссоединения,2025,Сериал,1,0.0,new_titles,150,TRULY_MISSING
